FlightId	ProcessingTimeUtc	AirlineCode	FlightNumber	SchedDepAirportCode	SchedArrAirportCode	SchedDepartureUtc	SchedArrivalUtc	SchedDepartureLocal	SchedArrivalLocal	Status	DiversionStatus	RecoveryExists	OpAirlineCode	OpFlightNumber	AltDepAirportCode	AltArrAirportCode	OutGateLocal	OutGateUtc	OutGateAccuracy	OutGateSource	InAirLocal	InAirUtc	InAirAccuracy	InAirSource	LandedLocal	LandedUtc	LandedAccuracy	LandedSource	InGateLocal	InGateUtc	InGateAccuracy	InGateSource	DepTerminal	DepGate	CheckinCounter	ArrTerminal	ArrGate	Baggage	SvcType	AircraftType	OptionalEquipment	WeightClass	Unscheduled	SeqNumber	NumLegs	DepAirportCountryId	ArrAirportCountryId	TailNumber	RegAirlineCode	RegFlightNumber	DepScheduleStatus	ArrScheduleStatus	OriginationDateLocal	OriginationDateUtc	DomIntDep	DomIntArr	PrevFltAirlineCode	PrevFltNumber	PrevFltSchedArrLocal	PrevFltSchedArrUtc	PrevFltMethod	Suffix	AircraftOwner	IsGeneralAviation	SchedDepAptNS	SchedArrAptNS	AltDepAptNS	AltArrAptNS	DepDelayCode	ArrDelayCode	UpStreamLegs	DownStreamLegs	NewToFlightWindow	StatusChange	PreviousStatus	DiversionStatusChange	PreviousDiversionStatus	OutGateUtcChange	PreviousOutGateUtc	PreviousOutGateLocal	InAirUtcChange	PreviousInAirUtc	PreviousInAirLocal	LandingUtcChange	PreviousLandingUtc	PreviousLandingLocal	InGateUtcChange	PreviousInGateUtc	PreviousInGateLocal	DepGateChange	PreviousDepGate	DepTerminalChange	PreviousDepTerminal	ArrGateChange	PreviousArrGate	ArrTerminalChange	PreviousArrTerminal	BaggageChange	PreviousBaggage	AircraftTypeChange	PreviousAircraftType	TailNumberChange	PreviousTailNumber	PrevFltChange	PreviousPrevFltAirlineCode	PreviousPrevFltNumber	OtherChange
CNS119SSIFME04131945	2017-04-13 20:28:00	CNS	119	SSI	FME	2017-04-13 19:45	2017-04-13 22:12	2017-04-13 15:45	2017-04-13 18:12	InAir		N									2017-04-13 15:51	2017-04-13 19:51	Actual	FlightViewData	2017-04-13 18:11	2017-04-13 22:11	Estimated	FlightViewData												PC12		L	Y			US	US																		I	I																		Y	2017-04-13 22:09	2017-04-13 18:09																					
AA3470CMHORD04131920	2017-04-13 20:28:00	AA	3470	CMH	ORD	2017-04-13 19:20	2017-04-13 20:43	2017-04-13 15:20	2017-04-13 15:43	InAir		N					2017-04-13 15:22	2017-04-13 19:22	Actual	AirlineData	2017-04-13 15:39	2017-04-13 19:39	Actual	AirlineData	2017-04-13 15:34	2017-04-13 20:34	Estimated	FlightViewData	2017-04-13 15:47	2017-04-13 20:47	Estimated	AirlineData		B20		T3	H3A	9	J	CRJ7		L		2	2	US	US	N522AE	MQ	3470			2017-04-13	2017-04-13									MQ		I	I			06	06	ORD													Y	2017-04-13 20:35	2017-04-13 15:35																					
AC172YEGYYZ04131935	2017-04-13 20:28:00	AC	172	YEG	YYZ	2017-04-13 19:35	2017-04-13 23:14	2017-04-13 13:35	2017-04-13 19:14	InAir		N					2017-04-13 14:01	2017-04-13 20:01	Actual	AirlineData	2017-04-13 14:20	2017-04-13 20:20	Actual	AirlineData	2017-04-13 19:21	2017-04-13 23:21	Estimated	AirlineData	2017-04-13 19:22	2017-04-13 23:22	Estimated	AirlineData		64		T1	D31		J	A320		Q		1	1	CA	CA	CFKPT			DD	AD	2017-04-13	2017-04-13											I	I			06	06																	Y	2017-04-13 23:30	2017-04-13 19:30																		
AA2146BOSLGA04132000	2017-04-13 20:28:00	AA	2146	BOS	LGA	2017-04-13 20:00	2017-04-13 21:23	2017-04-13 16:00	2017-04-13 17:23	InAir		N					2017-04-13 16:00	2017-04-13 20:00	Actual	AirlineData	2017-04-13 16:21	2017-04-13 20:21	Actual	AirlineData	2017-04-13 17:08	2017-04-13 21:08	Estimated	FlightViewData	2017-04-13 17:17	2017-04-13 21:17	Estimated	AirlineData	B	B15		C	C42	C8	J	E190		L		2	2	US	US	N967UW					2017-04-13	2017-04-13			AA	2146	2017-04-13 15:21	2017-04-13 19:21	T				I	I			06	06	LGA													Y																							
DL5173ATLCRW04131856	2017-04-13 20:28:00	DL	5173	ATL	CRW	2017-04-13 18:56	2017-04-13 20:22	2017-04-13 14:56	2017-04-13 16:22	InAir		N					2017-04-13 15:01	2017-04-13 19:01	Actual	AirlineData	2017-04-13 15:31	2017-04-13 19:31	Actual	AirlineData	2017-04-13 16:27	2017-04-13 20:27	Estimated	FlightViewData	2017-04-13 16:32	2017-04-13 20:32	Estimated	AirlineData	S	D34					J	CRJ2		L		1	2	US	US	N936EV	EV	5173			2017-04-13	2017-04-13			DL	5489	2017-04-13 14:15	2017-04-13 18:15	T		EV		I	I			06	06		ATL															Y	2017-04-13 20:27	2017-04-13 16:27																		
DL1060FLLDTW04132011	2017-04-13 20:28:00	DL	1060	FLL	DTW	2017-04-13 20:11	2017-04-13 23:24	2017-04-13 16:11	2017-04-13 19:24	InAir		N					2017-04-13 16:02	2017-04-13 20:02	Actual	AirlineData	2017-04-13 16:13	2017-04-13 20:13	Actual	AirlineData	2017-04-13 18:44	2017-04-13 22:44	Estimated	FlightViewData	2017-04-13 19:02	2017-04-13 23:02	Estimated	AirlineData	2	D6		EM	A12		J	B739		L		2	2	US	US	N843DN					2017-04-13	2017-04-13			DL	1060	2017-04-13 15:14	2017-04-13 19:14	T				I	I			06	06	DTW													Y	2017-04-13 22:45	2017-04-13 18:45																					
AC417YULYYZ04131900	2017-04-13 20:28:00	AC	417	YUL	YYZ	2017-04-13 19:00	2017-04-13 20:19	2017-04-13 15:00	2017-04-13 16:19	InGate		N					2017-04-13 14:52	2017-04-13 18:52	Actual	AirlineData	2017-04-13 15:22	2017-04-13 19:22	Actual	AirlineData	2017-04-13 16:15	2017-04-13 20:15	Actual	AirlineData	2017-04-13 16:26	2017-04-13 20:26	Actual	AirlineData		A47		T1	D45		J	A319		Q		1	1	CA	CA	CGAQL			DO	AD	2017-04-13	2017-04-13			AC	412	2017-04-13 14:12	2017-04-13 18:12	T				I	I			06	06				Y	Landed												Y	2017-04-13 20:29	2017-04-13 16:29																		
B61885BUFMCO04131945	2017-04-13 20:28:00	B6	1885	BUF	MCO	2017-04-13 19:45	2017-04-13 22:26	2017-04-13 15:45	2017-04-13 18:26	InAir		N					2017-04-13 15:41	2017-04-13 19:41	Actual	AirlineData	2017-04-13 15:49	2017-04-13 19:49	Actual	AirlineData	2017-04-13 17:56	2017-04-13 21:56	Estimated	FlightViewData	2017-04-13 18:16	2017-04-13 22:16	Estimated	AirlineData		7		A	3	9	J	A320		L		1	1	US	US	N658JB					2017-04-13	2017-04-13			B6	1886	2017-04-13 15:02	2017-04-13 19:02	T				I	I																					Y	2017-04-13 22:15	2017-04-13 18:15																		
AS11EWRSEA04132120	2017-04-13 20:28:00	AS	11	EWR	SEA	2017-04-13 21:20	2017-04-14 03:35	2017-04-13 17:20	2017-04-13 20:35	Scheduled		N					2017-04-13 17:20	2017-04-13 21:20	Estimated	AirlineData									2017-04-13 20:18	2017-04-14 03:18	Estimated	AirlineData	A	A30			C18		J	B739		L		1	1	US	US	N481AS					2017-04-13	2017-04-13			AS	8	2017-04-13 16:20	2017-04-13 20:20	T				I	I																																		Y	73R						Y
DL699BWISLC04132115	2017-04-13 20:28:00	DL	699	BWI	SLC	2017-04-13 21:15	2017-04-14 02:20	2017-04-13 17:15	2017-04-13 20:20	Scheduled		N																	2017-04-13 19:49	2017-04-14 01:49	Estimated	AirlineData		D25		2	C06		J	A320		L		1	1	US	US	N328NW					2017-04-13	2017-04-13			DL	1626	2017-04-13 16:32	2017-04-13 20:32	T				I	I			06	06																														Y	320						Y
DL1518RDUATL04132115	2017-04-13 20:28:00	DL	1518	RDU	ATL	2017-04-13 21:15	2017-04-13 22:47	2017-04-13 17:15	2017-04-13 18:47	Scheduled		N																	2017-04-13 18:38	2017-04-13 22:38	Estimated	AirlineData	2	C21		S	A28		J	B752		L		1	1	US	US	N721TW					2017-04-13	2017-04-13			DL	231	2017-04-13 14:39	2017-04-13 18:39	T				I	I			06	06																														Y	75W						Y
AA4061LEXPHL04131930	2017-04-13 20:28:00	AA	4061	LEX	PHL	2017-04-13 19:30	2017-04-13 21:15	2017-04-13 15:30	2017-04-13 17:15	InAir		N					2017-04-13 15:22	2017-04-13 19:22	Actual	AirlineData	2017-04-13 15:34	2017-04-13 19:34	Actual	AirlineData	2017-04-13 16:53	2017-04-13 20:53	Estimated	FlightViewData	2017-04-13 17:04	2017-04-13 21:04	Estimated	AirlineData	B	B2		F	F24	F	J	CRJ2		L		2	2	US	US	N460AW	ZW	4061			2017-04-13	2017-04-13			AA	4061	2017-04-13 14:52	2017-04-13 18:52	T		ZW		I	I			06	06	PHL													Y	2017-04-13 20:52	2017-04-13 16:52																					
AA3712GRRDFW04131829	2017-04-13 20:28:00	AA	3712	GRR	DFW	2017-04-13 18:29	2017-04-13 21:15	2017-04-13 14:29	2017-04-13 16:15	InAir		N					2017-04-13 14:22	2017-04-13 18:22	Actual	AirlineData	2017-04-13 14:36	2017-04-13 18:36	Actual	AirlineData	2017-04-13 15:47	2017-04-13 20:47	Estimated	FlightViewData	2017-04-13 16:00	2017-04-13 21:00	Estimated	AirlineData		B7		B	B11	B4	J	E170		L		2	2	US	US	N250NN	MQ	3712			2017-04-13	2017-04-13			AA	3712	2017-04-13 13:57	2017-04-13 17:57	T		MQ		I	I			06	06	DFW													Y	2017-04-13 20:46	2017-04-13 15:46																					
AA3822PNSDCA04132015	2017-04-13 20:28:00	AA	3822	PNS	DCA	2017-04-13 20:15	2017-04-13 22:38	2017-04-13 15:15	2017-04-13 18:38	InAir		N					2017-04-13 15:13	2017-04-13 20:13	Actual	AirlineData	2017-04-13 15:26	2017-04-13 20:26	Actual	AirlineData					2017-04-13 18:26	2017-04-13 22:26	Estimated	AirlineData		5		C	38	11	J	E170		L		2	2	US	US	N236NN	MQ	3822			2017-04-13	2017-04-13			AA	3813	2017-04-13 13:06	2017-04-13 18:06	T		MQ		I	I			06	06	DCA			Y	OutGate						Y						Y	2017-04-13 22:27	2017-04-13 18:27																		
AA5712LFTDFW04131915	2017-04-13 20:28:00	AA	5712	LFT	DFW	2017-04-13 19:15	2017-04-13 20:46	2017-04-13 14:15	2017-04-13 15:46	InAir		N					2017-04-13 14:09	2017-04-13 19:09	Actual	AirlineData	2017-04-13 14:26	2017-04-13 19:26	Actual	AirlineData	2017-04-13 15:27	2017-04-13 20:27	Estimated	FlightViewData	2017-04-13 15:43	2017-04-13 20:43	Estimated	AirlineData		2		B	B26	B30	J	CRJ9		L		2	2	US	US	N927LR	YV	5712			2017-04-13	2017-04-13			AA	5712	2017-04-13 13:45	2017-04-13 18:45	T		YV		I	I			06	06	DFW													Y	2017-04-13 20:29	2017-04-13 15:29																					
DL1916DENATL04131920	2017-04-13 20:28:00	DL	1916	DEN	ATL	2017-04-13 19:20	2017-04-13 22:19	2017-04-13 13:20	2017-04-13 18:19	InAir		N					2017-04-13 13:17	2017-04-13 19:17	Actual	AirlineData	2017-04-13 13:30	2017-04-13 19:30	Actual	AirlineData	2017-04-13 17:58	2017-04-13 21:58	Estimated	FlightViewData	2017-04-13 17:59	2017-04-13 21:59	Estimated	AirlineData		A29		S	B16		J	MD90		L		1	1	US	US	N952DN					2017-04-13	2017-04-13			DL	1779	2017-04-13 12:27	2017-04-13 18:27	T				I	I			06	06														Y	2017-04-13 21:56	2017-04-13 17:56																					
DL2262LAXJFK04132115	2017-04-13 20:28:00	DL	2262	LAX	JFK	2017-04-13 21:15	2017-04-14 02:50	2017-04-13 14:15	2017-04-13 22:50	Scheduled		N																	2017-04-13 22:34	2017-04-14 02:34	Estimated	AirlineData	5	58		4	B35		J	B764		L		1	1	US	US	N841MH					2017-04-13	2017-04-13											I	I			06	06																														Y	764						Y
AC7408CLEYYZ04132215	2017-04-13 20:28:00	AC	7408	CLE	YYZ	2017-04-13 22:15	2017-04-13 23:15	2017-04-13 18:15	2017-04-13 19:15	Scheduled		N					2017-04-13 18:15	2017-04-13 22:15	Estimated	AirlineData									2017-04-13 19:15	2017-04-13 23:15	Estimated	AirlineData		C20		T1	F88		J	CRJ2		L		1	1	US	CA	CGKEK	ZX	7408	DO	AO	2017-04-13	2017-04-13									ZX		I	I			06	06				Y	Delayed			Y	2017-04-13 22:45	2017-04-13 18:45							Y	2017-04-13 23:45	2017-04-13 19:45																		Y
AC7YVRHKG04132030	2017-04-13 20:28:00	AC	7	YVR	HKG	2017-04-13 20:30	2017-04-14 09:25	2017-04-13 13:30	2017-04-14 17:25	OutGate		N					2017-04-13 13:25	2017-04-13 20:25	Actual	AirlineData	2017-04-13 13:50	2017-04-13 20:50	Estimated	AirlineData					2017-04-14 17:34	2017-04-14 09:34	Estimated	AirlineData	INT	D51		1			J	B77W		Q		1	1	CA	HK	CFIUV			DO	AD	2017-04-13	2017-04-13											I	I			06	06				Y	Scheduled			Y			Y						Y																				Y
AA2083CLTPBI04132014	2017-04-13 20:28:00	AA	2083	CLT	PBI	2017-04-13 20:14	2017-04-13 22:03	2017-04-13 16:14	2017-04-13 18:03	InAir		N					2017-04-13 16:10	2017-04-13 20:10	Actual	AirlineData	2017-04-13 16:27	2017-04-13 20:27	Actual	AirlineData					2017-04-13 17:56	2017-04-13 21:56	Estimated	AirlineData		C8			B9	6	J	A321		L		2	2	US	US	N578UW					2017-04-13	2017-04-13			AA	2083	2017-04-13 15:11	2017-04-13 19:11	T				I	I			06	06	LGA			Y	OutGate						Y																										
5X2682SDFORD04132001	2017-04-13 20:28:00	5X	2682	SDF	ORD	2017-04-13 20:01	2017-04-13 20:57	2017-04-13 16:01	2017-04-13 15:57	InAir		N									2017-04-13 16:14	2017-04-13 20:14	Actual	FlightViewData	2017-04-13 16:09	2017-04-13 21:09	Estimated	FlightViewData												A306		L	Y			US	US																		I	I																		Y	2017-04-13 21:10	2017-04-13 16:10																					
DL2627MCISLC04131920	2017-04-13 20:28:00	DL	2627	MCI	SLC	2017-04-13 19:20	2017-04-13 21:59	2017-04-13 14:20	2017-04-13 15:59	InAir		N					2017-04-13 14:08	2017-04-13 19:08	Actual	AirlineData	2017-04-13 14:37	2017-04-13 19:37	Actual	AirlineData	2017-04-13 15:39	2017-04-13 21:39	Estimated	FlightViewData	2017-04-13 15:51	2017-04-13 21:51	Estimated	AirlineData	B	59		1	B08		J	B712		L		1	1	US	US	N990AT					2017-04-13	2017-04-13			DL	2353	2017-04-13 13:21	2017-04-13 18:21	T				I	I			06	06														Y	2017-04-13 21:37	2017-04-13 15:37																					
AC8493EWRYUL04131935	2017-04-13 20:28:00	AC	8493	EWR	YUL	2017-04-13 19:35	2017-04-13 20:58	2017-04-13 15:35	2017-04-13 16:58	InAir		N					2017-04-13 15:58	2017-04-13 19:58	Actual	AirlineData	2017-04-13 16:25	2017-04-13 20:25	Actual	AirlineData	2017-04-13 17:19	2017-04-13 21:19	Estimated	AirlineData	2017-04-13 17:19	2017-04-13 21:19	Estimated	AirlineData	A	A11			81		J	CRJ9		L		1	1	US	CA	CFUJZ	QK	8493	DD	AD	2017-04-13	2017-04-13			AC	8492	2017-04-13 15:00	2017-04-13 19:00	T		QK		I	I			06	06				Y	OutGate						Y	2017-04-13 20:27	2017-04-13 16:27	Y			Y	2017-04-13 21:21	2017-04-13 17:21																		
AA2124DCABOS04131930	2017-04-13 20:28:00	AA	2124	DCA	BOS	2017-04-13 19:30	2017-04-13 21:10	2017-04-13 15:30	2017-04-13 17:10	InAir		N					2017-04-13 15:30	2017-04-13 19:30	Actual	AirlineData	2017-04-13 15:42	2017-04-13 19:42	Actual	AirlineData	2017-04-13 16:43	2017-04-13 20:43	Estimated	FlightViewData	2017-04-13 16:54	2017-04-13 20:54	Estimated	AirlineData	B	31		B	B19	3	J	A319		L		1	2	US	US	N838AW					2017-04-13	2017-04-13			AA	418	2017-04-13 14:59	2017-04-13 18:59	T				I	I			06	06		DCA												Y	2017-04-13 20:41	2017-04-13 16:41																					
B61231BOSLGA04131910	2017-04-13 20:28:00	B6	1231	BOS	LGA	2017-04-13 19:10	2017-04-13 20:44	2017-04-13 15:10	2017-04-13 16:44	InAir		N					2017-04-13 15:05	2017-04-13 19:05	Actual	AirlineData	2017-04-13 15:46	2017-04-13 19:46	Actual	AirlineData	2017-04-13 16:30	2017-04-13 20:30	Estimated	FlightViewData	2017-04-13 16:33	2017-04-13 20:33	Estimated	AirlineData	C	C12		B	A3	5	J	E190		L		1	1	US	US	N337JB					2017-04-13	2017-04-13			B6	732	2017-04-13 12:12	2017-04-13 16:12	T				I	I																		Y	2017-04-13 20:28	2017-04-13 16:28																					
B62070FLLBOS04131910	2017-04-13 20:28:00	B6	2070	FLL	BOS	2017-04-13 19:10	2017-04-13 22:21	2017-04-13 15:10	2017-04-13 18:21	InAir		N					2017-04-13 15:03	2017-04-13 19:03	Actual	AirlineData	2017-04-13 15:29	2017-04-13 19:29	Actual	AirlineData	2017-04-13 18:08	2017-04-13 22:08	Estimated	FlightViewData	2017-04-13 18:25	2017-04-13 22:25	Estimated	AirlineData	3	F3		C	C25	8	J	A320		L		1	1	US	US	N644JB					2017-04-13	2017-04-13			B6	805	2017-04-13 14:15	2017-04-13 18:15	T				I	I																		Y	2017-04-13 22:10	2017-04-13 18:10																					
DL439JFKSFO04131945	2017-04-13 20:28:00	DL	439	JFK	SFO	2017-04-13 19:45	2017-04-14 02:37	2017-04-13 15:45	2017-04-13 19:37	InAir		N					2017-04-13 15:52	2017-04-13 19:52	Actual	AirlineData	2017-04-13 16:26	2017-04-13 20:26	Actual	AirlineData					2017-04-13 19:23	2017-04-14 02:23	Estimated	AirlineData	4	B24		1	40		J	B763		L		1	1	US	US	N199DN					2017-04-13	2017-04-13											I	I			06	06				Y	OutGate						Y						Y	2017-04-14 02:20	2017-04-13 19:20																		
AS834HNLPDX04132120	2017-04-13 20:28:00	AS	834	HNL	PDX	2017-04-13 21:20	2017-04-14 03:00	2017-04-13 11:20	2017-04-13 20:00	Scheduled		N					2017-04-13 11:20	2017-04-13 21:20	Estimated	AirlineData									2017-04-13 20:00	2017-04-14 03:00	Estimated	AirlineData	M	14			B1	3	J	B738		L		1	1	US	US	N562AS					2017-04-13	2017-04-13			AS	833	2017-04-13 10:19	2017-04-13 20:19	T				I	I																																		Y	73H						Y
AS429SMFSEA04131950	2017-04-13 20:28:00	AS	429	SMF	SEA	2017-04-13 19:50	2017-04-13 21:36	2017-04-13 12:50	2017-04-13 14:36	InAir		N					2017-04-13 12:51	2017-04-13 19:51	Actual	AirlineData	2017-04-13 13:02	2017-04-13 20:02	Actual	AirlineData	2017-04-13 14:23	2017-04-13 21:23	Estimated	FlightViewData	2017-04-13 14:17	2017-04-13 21:17	Estimated	AirlineData	B	B7			D3	14	J	B739		L		1	1	US	US	N402AS					2017-04-13	2017-04-13			AS	610	2017-04-13 11:56	2017-04-13 18:56	T				I	I																		Y	2017-04-13 21:21	2017-04-13 14:21																					
AA4463CLTOMA04131859	2017-04-13 20:28:00	AA	4463	CLT	OMA	2017-04-13 18:59	2017-04-13 21:50	2017-04-13 14:59	2017-04-13 16:50	InAir		N					2017-04-13 14:57	2017-04-13 18:57	Actual	AirlineData	2017-04-13 15:23	2017-04-13 19:23	Actual	AirlineData	2017-04-13 16:41	2017-04-13 21:41	Estimated	FlightViewData	2017-04-13 16:50	2017-04-13 21:50	Estimated	AirlineData		C9			A6		J	E75S		L		1	2	US	US	N111HQ	YX	4463			2017-04-13	2017-04-13			AA	4454	2017-04-13 14:18	2017-04-13 18:18	T		YX		I	I			06	06		CLT												Y	2017-04-13 21:39	2017-04-13 16:39																					
AS2159EATSEA04132033	2017-04-13 20:28:00	AS	2159	EAT	SEA	2017-04-13 20:33	2017-04-13 21:15	2017-04-13 13:33	2017-04-13 14:15	OutGate		N					2017-04-13 13:24	2017-04-13 20:24	Actual	AirlineData									2017-04-13 14:15	2017-04-13 21:15	Estimated	AirlineData					C2	12	J	DH8D		G		1	1	US	US	N439QX	QX	2159			2017-04-13	2017-04-13									QX		I	I								Y	Scheduled			Y	2017-04-13 20:33	2017-04-13 13:33																											
B6315SYRJFK04131850	2017-04-13 20:28:00	B6	315	SYR	JFK	2017-04-13 18:50	2017-04-13 20:18	2017-04-13 14:50	2017-04-13 16:18	InAir		N					2017-04-13 15:43	2017-04-13 19:43	Actual	AirlineData	2017-04-13 15:53	2017-04-13 19:53	Actual	AirlineData	2017-04-13 16:29	2017-04-13 20:29	Estimated	FlightViewData	2017-04-13 16:47	2017-04-13 20:47	Estimated	AirlineData		3		5	20	5	J	E190		L		1	1	US	US	N216JB					2017-04-13	2017-04-13											I	I																		Y	2017-04-13 20:28	2017-04-13 16:28																					
DL470SFOJFK04131945	2017-04-13 20:28:00	DL	470	SFO	JFK	2017-04-13 19:45	2017-04-14 01:32	2017-04-13 12:45	2017-04-13 21:32	InAir		N					2017-04-13 12:41	2017-04-13 19:41	Actual	AirlineData	2017-04-13 12:53	2017-04-13 19:53	Actual	AirlineData	2017-04-13 20:42	2017-04-14 00:42	Estimated	FlightViewData	2017-04-13 20:58	2017-04-14 00:58	Estimated	AirlineData	1	42		4	B26		J	B763		L		1	1	US	US	N196DN					2017-04-13	2017-04-13			DL	459	2017-04-13 11:45	2017-04-13 18:45	T				I	I			06	06														Y	2017-04-14 00:43	2017-04-13 20:43																					
CZ308AMSCAN04131135	2017-04-13 20:28:00	CZ	308	AMS	CAN	2017-04-13 11:35	2017-04-13 22:50	2017-04-13 13:35	2017-04-14 06:50	InAir		N					2017-04-13 13:33	2017-04-13 11:33	Actual	AirlineData	2017-04-13 13:59	2017-04-13 11:59	Actual	AirlineData					2017-04-14 07:08	2017-04-13 23:08	Estimated	AirlineData							J	332				1	1	NL	CN	B6516					2017-04-13	2017-04-13											I	I																					Y	2017-04-13 23:11	2017-04-14 07:11																		
DL2891BOSATL04132115	2017-04-13 20:28:00	DL	2891	BOS	ATL	2017-04-13 21:15	2017-04-14 00:21	2017-04-13 17:15	2017-04-13 20:21	Scheduled		N																	2017-04-13 19:59	2017-04-13 23:59	Estimated	AirlineData	A	A17		S	A06		J	A321		L		1	1	US	US	N301DN					2017-04-13	2017-04-13											I	I			06	06																														Y	321						Y
AA4608MEMLGA04131910	2017-04-13 20:28:00	AA	4608	MEM	LGA	2017-04-13 19:10	2017-04-13 21:48	2017-04-13 14:10	2017-04-13 17:48	InAir		N					2017-04-13 14:25	2017-04-13 19:25	Actual	AirlineData	2017-04-13 14:48	2017-04-13 19:48	Actual	AirlineData	2017-04-13 17:54	2017-04-13 21:54	Estimated	FlightViewData	2017-04-13 18:11	2017-04-13 22:11	Estimated	AirlineData		C12B		C	C35	C8	J	E75L		L		2	2	US	US	N431YX	YX	4608			2017-04-13	2017-04-13			AA	4608	2017-04-13 13:37	2017-04-13 18:37	T		YX		I	I			06	06	LGA													Y	2017-04-13 21:52	2017-04-13 17:52																					
BT359RIXTKU04132015	2017-04-13 20:28:00	BT	359	RIX	TKU	2017-04-13 20:15	2017-04-13 21:25	2017-04-13 23:15	2017-04-14 00:25	OutGate		N					2017-04-13 23:21	2017-04-13 20:21	Actual	AirlineData																1			J	DH4				1	1	LV	FI				DD		2017-04-13	2017-04-13											I	I			06	06				Y	Scheduled			Y	2017-04-13 20:15	2017-04-13 23:15																											Y
DL3664DTWDSM04131920	2017-04-13 20:28:00	DL	3664	DTW	DSM	2017-04-13 19:20	2017-04-13 21:15	2017-04-13 15:20	2017-04-13 16:15	InAir		N					2017-04-13 15:14	2017-04-13 19:14	Actual	AirlineData	2017-04-13 15:30	2017-04-13 19:30	Actual	AirlineData	2017-04-13 15:49	2017-04-13 20:49	Estimated	FlightViewData	2017-04-13 15:57	2017-04-13 20:57	Estimated	AirlineData	EM	C19			C03		J	CRJ2		L		1	2	US	US	N8972E	9E	3664			2017-04-13	2017-04-13			DL	3703	2017-04-13 14:29	2017-04-13 18:29	T		9E		I	I			06	06		DTW												Y	2017-04-13 20:51	2017-04-13 15:51																					
AA4563PHLDCA04131940	2017-04-13 20:28:00	AA	4563	PHL	DCA	2017-04-13 19:40	2017-04-13 20:47	2017-04-13 15:40	2017-04-13 16:47	Landed		N					2017-04-13 15:34	2017-04-13 19:34	Actual	AirlineData	2017-04-13 15:50	2017-04-13 19:50	Actual	AirlineData	2017-04-13 16:26	2017-04-13 20:26	Actual	AirlineData	2017-04-13 16:34	2017-04-13 20:34	Estimated	AirlineData	B	B15		C	44	11	J	E75S		L		1	1	US	US	N101HQ	YX	4563			2017-04-13	2017-04-13			AA	4503	2017-04-13 14:57	2017-04-13 18:57	T		YX		I	I			06	06														Y	2017-04-13 20:25	2017-04-13 16:25	Y	2017-04-13 20:38	2017-04-13 16:38																		
AA4682ATLLGA04131842	2017-04-13 20:28:00	AA	4682	ATL	LGA	2017-04-13 18:42	2017-04-13 21:04	2017-04-13 14:42	2017-04-13 17:04	InAir		N					2017-04-13 15:04	2017-04-13 19:04	Actual	AirlineData	2017-04-13 15:21	2017-04-13 19:21	Actual	AirlineData	2017-04-13 17:08	2017-04-13 21:08	Estimated	FlightViewData	2017-04-13 17:23	2017-04-13 21:23	Estimated	AirlineData	N	T12		C	C37		J	E75L		L		2	2	US	US	N428YX	YX	4682			2017-04-13	2017-04-13			AA	4682	2017-04-13 14:11	2017-04-13 18:11	T		YX		I	I			06	06	LGA													Y	2017-04-13 21:06	2017-04-13 17:06																					
DL998MCOBOS04131945	2017-04-13 20:28:00	DL	998	MCO	BOS	2017-04-13 19:45	2017-04-13 22:45	2017-04-13 15:45	2017-04-13 18:45	InAir		N					2017-04-13 15:38	2017-04-13 19:38	Actual	AirlineData	2017-04-13 15:51	2017-04-13 19:51	Actual	AirlineData	2017-04-13 18:45	2017-04-13 22:45	Estimated	FlightViewData	2017-04-13 18:54	2017-04-13 22:54	Estimated	AirlineData	B	74		A	A17		J	A319		L		1	1	US	US	N361NB					2017-04-13	2017-04-13			DL	992	2017-04-13 14:54	2017-04-13 18:54	T				I	I			06	06														Y	2017-04-13 22:46	2017-04-13 18:46																					
B61171LGAFLL04131855	2017-04-13 20:28:00	B6	1171	LGA	FLL	2017-04-13 18:55	2017-04-13 22:19	2017-04-13 14:55	2017-04-13 18:19	InAir		N					2017-04-13 15:24	2017-04-13 19:24	Actual	AirlineData	2017-04-13 16:21	2017-04-13 20:21	Actual	FlightViewData	2017-04-13 18:56	2017-04-13 22:56	Estimated	FlightViewData	2017-04-13 18:51	2017-04-13 22:51	Estimated	AirlineData	B	A5		3	E6	5	J	A320		L		1	1	US	US	N516JB					2017-04-13	2017-04-13			B6	1572	2017-04-13 14:09	2017-04-13 18:09	T				I	I								Y	OutGate						Y			Y																							
B61002FLLJFK04131850	2017-04-13 20:28:00	B6	1002	FLL	JFK	2017-04-13 18:50	2017-04-13 21:52	2017-04-13 14:50	2017-04-13 17:52	InAir		N					2017-04-13 15:24	2017-04-13 19:24	Actual	AirlineData	2017-04-13 15:36	2017-04-13 19:36	Actual	AirlineData	2017-04-13 17:57	2017-04-13 21:57	Estimated	FlightViewData	2017-04-13 18:05	2017-04-13 22:05	Estimated	AirlineData	3	E10		5	19	4	J	A321		L		1	1	US	US	N923JB					2017-04-13	2017-04-13			B6	8001	2017-04-13 13:45	2017-04-13 17:45	T				I	I																		Y	2017-04-13 21:55	2017-04-13 17:55																					
